,T1,T2,T3
AABR07071697.1,49.71110779,182.4621176,149.2979791
AABR07071739.1,71.39377772,0,39.93701501
AABR07071746.1,2.158659581,14.46153616,5.861170241
AABR07071747.1,3.040837775,0,0
AABR07071779.1,7.915544292,0,0
AABR07071813.1,20.06760268,14.41869379,0
AABR07071876.1,8.13245877,0,0
AABR07071891.1,1.219762629,50.47868042,33.54547481
AABR07071904.1,0,3.45381669,0.435231823
AABR07071905.1,0,0,8.20E-07
AABR07071935.1,295.8838226,241.6809436,137.3415814
AABR07071966.1,362.8024786,221.0949204,188.659735
AABR07071968.1,6.081741024,0,0
AABR07071969.1,0,1.166735509,0
AABR07071993.1,469.7305949,0,99.26911775
AABR07072028.1,6.765999971,0,38.50548891
AABR07072058.1,398.5651352,77.36364307,46.94694776
AABR07072169.1,10.76126564,12.10635158,0
AABR07072203.1,123.719497,140.0881216,330.7985689
AABR07072207.1,14967.34259,13030.3745,12032.72446
AABR07072264.2,0,0,3.569879632
AABR07072264.3,0,14.77417032,13.47302839
AABR07072266.1,40.03477632,94.9400565,13.71102168
AABR07072283.2,1397.903212,1069.11709,811.4896775
AABR07072362.1,2.306713932,2.226702232,2.043771952
AABR07072371.1,97.06767235,250.4049659,19.06035877
AABR07072374.2,0.309304381,0,0
AABR07072400.1,1.902649964,1435.682753,3202.95304
AABR07072440.1,16784.62593,13143.55394,9242.677565
AABR07072463.1,2.814842453,27.88930471,0
AABR07072539.2,0,4.779307794,0
AABR07072546.1,1.437797732,2.164928188,0.978006648
AABR07072559.1,27.61722708,32.59717481,60.48411195
AABR07072602.1,62.92412148,68.58391642,17.85446617
AABR07072639.2,271.2109328,198.4358828,127.0862455
AABR07072758.1,1.612063806,0,0
AABR07072759.1,43.4137047,122.2048526,13.22485564
AABR07072761.1,58.57370736,40.0718831,10.48662424
AABR07072872.1,0,0,7.511475773
AABR07072945.1,51.29872349,22.64985833,0.5868853
AABR07072995.1,60.00534794,0,0
AABR07073038.1,2177.858418,1357.094557,1677.13158
AABR07073038.2,66.92789048,71.14039872,33.68357671
AABR07073039.1,14877.63064,11820.62222,9311.999908
AABR07073073.1,3538.147872,0,0
AABR07073181.1,31.58616099,37.09940348,20.56438047
AABR07073245.1,48.44415886,1.164098762,0
AABR07073367.1,0,0,0.203455724
AABR07073381.1,47.72024152,140.8403478,214.6787759
AABR07073400.1,0,2.16E-05,24.82245647
AABR07073453.1,0.032169086,9.357336114,20.18334925
AABR07073541.1,67.46200156,962.4892589,158.1366265
AC080157.1,1.73723851,1.842151798,1.055104282
AC091336.1,61.81712903,13.62081513,47.12943062
AC093960.1,0,0.293548221,1.069130864
AC093965.1,18625.79893,16584.33739,12781.91049
AC093995.1,332.9282162,323.6525813,235.5689231
AC094053.1,1087.870724,1144.875044,730.7590518
AC094126.1,66.15236729,40.33851974,0.067262839
AC094212.1,792.9273499,993.6310403,541.5722477
AC094221.1,12.95244939,1.450745323,2.000251638
AC094246.1,113.5489025,24.87995292,17.34718546
AC094348.2,7.082502378,0,0
AC094643.2,887.4334,389.4021102,323.1950853
AC094647.1,2.878809602,0,5.248351441
AC095078.1,3.041506792,0,0
AC095278.1,101.6393475,169.2329686,73.82089582
AC095278.2,0.929076579,4.234543633,0
AC095390.1,109.2900447,0,26.76801489
AC095678.1,0,1932.889826,0
AC095825.1,91.67525785,45.57871674,41.89442748
AC095947.2,34490.01843,28038.15725,22144.22647
AC096239.2,448.5835982,276.7275648,65.87300216
AC096239.3,141.9582766,244.4287406,0
AC096353.1,9.186603867,7.882730672,382.445049
AC096404.1,753.5616625,504.0716127,272.8801472
AC096430.2,16.95922224,20.30795122,0.707677428
AC096454.1,0,0.666801863,0
AC096473.2,1.120639739,0,0
AC096601.1,7.642561607,7.943683584,9.482829988
AC096792.1,0,0.308907545,0
AC097037.2,3059.505659,2144.312205,1863.537966
AC097037.3,0,0,32.0909193
AC097038.1,885.67371,1584.558908,1824.93174
AC097129.1,0,4.443619718,0
AC097153.2,395.7287709,240.7890162,74.22456137
AC097183.1,0,63.4906648,0
AC097745.1,3.11E-05,1.41E-05,0
AC097890.1,3041.06775,3008.142293,2259.699632
AC097939.1,195.9965953,0.004681284,103.2012295
AC098008.2,0.242396745,1.87762638,0.052652243
AC098022.1,91.86946518,47.02322395,34.40238442
AC098125.3,3272.583394,3124.735711,2055.616147
AC098160.1,32.03041134,0,0
AC098180.1,5.762994009,0,7.631938394
AC098459.1,3968.874168,3887.818519,2352.415502
AC098459.2,3.060120087,2.103311735,1.963206708
AC098563.1,62474.85828,59596.61168,56757.6985
AC098622.1,6627.945095,5548.821667,2888.076476
AC098750.1,3347.71423,3119.002266,3252.865587
AC098750.3,0.004218085,0,0
AC099089.1,267.0987619,152.6084276,0
AC099104.1,1107.328824,0,0
AC099137.1,4.055473059,1.716456324,2.203481953
AC099150.1,0.000576681,4.425763819,5.516298704
AC099294.1,93.37849524,56.17693995,13.70832497
AC099384.2,0,33.08435436,32.56113541
AC099449.1,178.8676965,181.3727477,106.3598674
AC102976.1,1.712331665,2.253798774,5.183633674
AC103024.1,86.63888243,93.56964696,42.3126479
AC103024.2,1003.91533,606.5792973,586.5538871
AC103056.1,74.99361118,58.20177049,16.55021988
AC103090.1,393.940047,65.99103804,0
AC103221.1,42.29061722,10.69554067,18.5307011
AC104053.1,2.428621194,0.893399588,1.554797726
AC105515.1,0,0,477.5682444
AC105577.1,2.801480569,1.314385909,1.303129905
AC105645.3,336.1751634,240.7637187,243.1028242
AC105648.1,305.7217961,0,0
AC105662.2,7244.500141,6536.829593,6431.012243
AC105804.1,1090.314907,540.7824165,409.696243
AC105811.1,345.2306172,0,0
AC106292.2,676.7267898,201.2202078,44.8314261
AC106648.1,1.18E-05,0,24.63816214
AC106663.1,1466.932248,1415.49818,1204.915679
AC106932.1,450.4698988,193.6241196,305.8840915
AC107174.1,0,0,12.19515658
AC107331.1,4.30460447,4.657032875,2.434829365
AC107446.1,275.629815,328.0568954,214.0712407
AC107446.2,4.027137604,8.702449795,0
AC107446.3,0.359912163,0.657285021,2.266360384
AC107531.3,1.526341414,1.119923494,1.232625276
AC107597.1,0,65.33261505,0.089412748
AC108323.1,0,0,1.68703325
AC108574.1,1132.490204,1042.31745,424.5639862
AC108588.1,1.749619533,1.210475328,1.318321646
AC108631.1,12085.37393,18752.72995,5029.046947
AC109096.1,0,0,3.36137065
AC109100.1,0.329650239,15.58138667,375.9516748
AC109427.1,0,38.52599589,34.36418539
AC109542.1,0,5.286752728,0
AC109707.1,23.54086254,14.56804368,6.323525723
AC109837.1,2.435306334,2.217162996,1.622887611
AC109891.1,8.353634982,6.379652669,4.707994639
AC109942.1,132.2710033,109.6680361,67.14496826
AC109958.1,15291.03663,18256.20105,13407.18922
AC110102.1,0,22.57470812,0
AC110102.2,0,6.850748806,0
AC110351.1,14.61084413,23.89468603,3.705909402
AC110474.1,535.253514,499.349187,390.5559387
AC110709.1,6142.271987,4686.301973,4962.192339
AC110709.2,0.109145563,0.499922034,1.605285224
AC110824.1,531.8723813,346.0523816,290.1494223
AC110981.1,2.691106935,2.875906978,1.581874664
AC111231.1,0.305216407,0,0
AC111287.1,0,0,2.032008066
AC111292.1,0,0.044093984,0.366115713
AC111319.2,71.93852677,10.00746691,37.35069897
AC111319.3,190.6290461,307.5672914,299.0736349
AC111632.2,1.968201098,2.930795122,1.569923074
AC111647.1,187.8917165,0,0
AC111734.1,11702.85361,28700.84288,4458.107005
AC111781.1,1.824286766,0,0.291457002
AC111831.2,182.6129418,253.6853686,151.9568305
AC112001.1,4.63182123,5.030150491,4.625987598
AC112062.1,16509.36029,12844.97415,52311.50239
AC112350.1,62.3115918,65.11358253,12.95629608
AC112355.1,2.946883192,3.112707481,35.25782845
AC112531.1,0,0.959171469,0
AC112531.2,4.748583689,0,0
AC112624.1,12.64589075,5.918093281,7.229060537
AC112739.1,0,38.10772511,0
AC113785.2,2.792411477,0,3.082921791
AC113901.1,7.524433413,6.987045184,11.77870173
AC114096.2,0.002237054,0,0.000590162
AC114343.1,27.23683055,0.822303617,0.000236065
AC114363.1,0,0.638517582,0
AC114393.1,24.76429007,9.694624983,12.94222401
AC114446.1,2737.270073,2193.662865,1339.690775
AC114460.1,79.37606008,2.602284905,0.31096266
AC114845.1,0,0.460524264,0.324115065
AC115181.1,0.232186042,0,0
AC115214.1,147.7717651,71.78065644,169.1813476
AC115255.1,494.3048756,447.5772346,174.044331
AC115277.1,0.002905232,10422.66677,0.008751603
AC115369.1,1.67826549,5.403236589,2.285282437
AC115371.2,0,65.33261505,0.089412748
AC115371.3,11.7916795,0.568054463,238.2626965
AC115420.1,0,37.76162773,0
AC115420.3,0,4.405675933,0
AC115420.4,0,29.72696931,13.60131147
AC115509.1,7.351851215,3.050692903,4.170487826
AC116283.1,0,0.976465846,0.836767062
AC117058.1,424.1365971,707.230078,202.2966971
AC117065.1,58.6974328,1.200628374,0
AC117101.1,15196.15492,14865.75405,9596.251251
AC117330.1,9.001220516,61.58834639,86.78457711
AC117869.1,43950.59589,37630.29505,26790.16438
AC117889.1,22.66855088,9.957233928,9.696572555
AC117925.2,35.38253621,104.4830191,104.6501736
AC118115.1,0,23.83025533,0
AC118165.1,122.2569577,25.36776574,2.117608534
AC118414.1,5258.080515,2410.442221,4031.589655
AC118419.1,89.51447202,19.1637446,17.93939041
AC118434.1,102.2542922,248.9266579,0
AC118434.3,0,0,6.622922037
AC118439.1,97.5785676,588.6116856,793.2859628
AC118490.1,536.0018467,479.7568502,472.0329728
AC118496.1,249.2768986,110.5207274,50.14075106
AC118802.1,10.64414559,0,7.096534031
AC118833.1,0,0,2.497491404
AC118841.1,1725.48821,1457.401326,762.7009201
AC118858.1,0,10.74701987,0
AC118858.2,0,0,1391.710639
AC118957.1,3.166736478,0,0
AC118963.2,5.823294572,0,117.9726772
AC119015.1,30.26188304,106.3416541,55.91951836
AC119015.2,93.38093291,0,11.1816345
AC119111.1,0,88.57287675,0
AC119336.1,15955.45519,33329.15083,7090.057151
AC119603.1,123.2466266,158.7304803,47.07163823
AC119762.3,41.32156411,322.9867242,222.6410425
AC120066.1,6.607535136,65.05584364,0.89697993
AC120076.1,0,0.42019256,0
AC120241.1,0,0,191.3489576
AC120246.2,2.545958655,0.792455866,6.372751751
AC120262.1,469.3036081,841.5384406,158.4373031
AC120310.1,5272.787262,5249.292322,2258.512748
AC120448.1,333.949132,222.0285489,120.1728173
AC120712.2,2.647451228,0.42867096,5.869864468
AC120721.1,72.70144271,0,26.91824296
AC120727.1,3493.252699,3109.475983,1820.910436
AC120732.1,0,0,31.37268372
AC120807.1,5.934209632,3.961945901,6.066906283
AC121031.1,1.468686702,1.218071218,0
AC121204.1,543.7063793,437.354925,659.6698702
AC121204.3,2621.729095,1850.027211,1369.553718
AC121209.1,3322.053059,6147.920134,4612.689214
AC121220.1,5.250744775,4.036289908,0.797360667
AC121415.1,7.840083808,60.20015228,3.70009795
AC121415.2,0,9.883341959,0
AC121443.1,42.26370122,0,0
AC121465.1,161.4839557,0,0
AC121663.1,0,6.864601062,0
AC121719.1,0,0,0.868322671
AC122603.1,69.44061482,63.28996593,38.83853099
AC122603.2,1156.864077,434.8388523,247.2177048
AC122630.1,82.40687267,0,0
AC122968.1,0,0,7.472415277
AC123018.1,0.94815995,4.501293906,1.759009184
AC123095.1,124.5970348,0,0
AC123095.2,0,189.5585044,0
AC123138.1,1.744156589,0.242501153,0.202631137
AC123185.1,0,0.844542206,0.67040381
AC123251.1,7.179438579,1.676907599,4.092375851
AC123253.2,1.493907911,0.831809676,0.732450277
AC123316.2,0,3800.328887,0
AC123316.3,0,0,74.82707038
AC123425.1,42.66375528,146.4803816,26.74823792
AC123427.1,8.883959443,12.59425937,6.986952512
AC123471.1,622.4833514,725.8417072,525.1415937
AC123495.2,38.94119612,0,0
AC123500.1,12.36379448,0,0
AC124205.1,1140.869279,1081.281596,417.997282
AC124874.1,1.173362019,0.942214669,1.174876332
AC124874.2,0,0,3.934624038
AC124874.3,0,0,0.960796062
AC124926.2,3.631563529,2.684398981,2.723993754
AC125248.1,36.29192923,0.652433704,6.205018012
AC125757.1,64.04105015,70.05807563,40.14507236
AC125982.1,6.191245019,33.28612236,0.000408195
AC126148.1,3082.681819,3502.514931,1388.32984
AC126292.2,6707.43774,4674.11344,2626.350136
AC126292.3,440.5198863,233.6958882,617.9048012
AC126530.2,2.05401079,2.136245782,1.868506277
AC126572.1,0,68.81026946,0
AC126572.3,113.7159026,257.2069038,114.4580653
AC126581.1,10.98722655,30.35095202,0
AC126897.1,751.1995922,392.9067111,197.4134229
AC126899.1,185.5588505,361.8333698,182.4568293
AC126960.1,0,0,6.031885115
AC127076.2,60.6342035,42.99321612,39.98189434
AC127140.1,0.783800708,0,0.179997623
AC127189.1,0,0,1.118786398
AC127605.1,0,0,9.717823697
AC127640.1,2.795435067,3.706781061,2.574617317
AC128059.3,50.27695314,0,0
AC128084.1,9.344031179,9.648224363,0
AC128207.1,232.445,860.9391914,63.8807718
AC128212.1,2201.090024,2328.75264,1813.772068
AC128293.1,6.876426489,2.556201126,0
AC128353.1,2.161510251,2.34275728,2.265792353
AC128394.1,16.41455839,0,0
AC128582.1,28.88352043,12.66006277,4.039367871
AC128610.1,7.55610892,30.46020742,24.60332949
AC128721.1,136.8251161,0,0
AC128759.2,0.796593466,0,0.378868939
AC128792.1,30140.83437,35628.3493,15126.93535
AC128792.2,75058.60438,73070.35196,45026.97403
AC128800.1,0,35.54205857,16.58377056
AC128836.1,2.291533024,5.044874475,3.856957144
AC128848.1,19.43357629,1.217045217,8.820876144
AC128901.1,1177.604343,1005.427455,626.5101905
AC128960.1,0,0,7.979034512
AC128960.2,0,4.602203621,1.133739616
AC128967.1,40.17749364,23.38218906,16.24045885
AC128967.2,0.086226044,0,0.358387056
AC128986.1,77.77406512,5.316148441,0
AC129054.2,14.54018429,2.913794362,0
AC129244.1,0,304.0162875,0
AC129365.1,725.1076472,936.1051473,624.5060692
AC129370.1,7.260210913,0.351968893,4.959203446
AC129753.1,1.76E-05,0,0
AC130162.1,1.034574024,0.286371192,0.720596227
AC130232.1,2276.833319,3015.025755,3570.928374
AC130253.1,0,31.43556101,0
AC130391.1,89.42193438,0,0
AC130391.2,694.5440364,155.8116397,0
AC130391.3,413.5225027,100.9841944,71.20712456
AC130391.4,0.020664837,284.873563,85.43819575
AC130391.5,4591.809398,3689.207697,1182.169612
AC130555.1,0,230.9762328,216.1008422
AC130585.1,3.178857701,0,0
AC130741.1,28.53998786,12.37558018,14.66013746
AC130862.3,24.62780209,72.55169817,84.98668612
AC130970.1,29.96297319,68.86491624,2.871778394
AC131360.1,12.02661297,33.38804813,14.5964246
AC131360.2,8.550463821,3.823824785,29.35871246
AC131411.1,0,17.93785603,12.42842611
AC131411.2,0,34.79805118,0
AC131483.1,19.31260498,111.1224375,33.28202343
AC131537.1,0,1.16E-05,8.20E-07
AC131806.3,4137.662341,3543.472488,2862.547943
AC132020.1,232.9823588,242.7838008,123.0128073
AC132720.1,0,6.043768019,0
AC132740.1,5.904427856,4.355002936,3.310348728
AC132752.2,198.493442,367.4114678,208.670653
AC132760.1,138.5653048,121.3968085,132.3236634
AC133265.1,51.40719752,0,22.14258056
AC133270.1,0.000560732,0.020101986,1354.079841
AC133403.1,231.3313073,316.6493283,284.0643104
AC133613.1,0,0,11.16205671
AC133739.1,0,0.311551758,0
AC134651.1,5.057319783,3.760534549,0
AC134746.1,110.6565111,0,0
AC134759.1,0,0,75.29142176
AC135389.1,2094.211715,1568.680135,863.0197327
AC135409.1,14917.08534,11556.03943,10281.09349
AC135443.1,0.004208851,0.014898992,0.004315556
AC135674.1,135.3170925,0,0
AC135696.1,7488.986064,6492.168467,4393.376354
AC135766.1,5.564560199,0,0
AC135822.3,25.37821823,14.83953164,30.42665645
AC136025.1,14.89083345,0,0
AC136661.1,267.4016859,157.858601,74.56193294
AC136867.1,7020.417531,5077.081481,6386.356121
AC136867.2,158.0911325,89.29500884,648.6949496
AC139391.1,0.800440528,0,0
AC139445.1,59.52334888,85.5693915,61.30789136
AC139608.1,3.424449278,0,0
AC139608.2,24.14409565,37.32548447,14.50059713
AC139642.1,3.416056758,0,0
AC139642.2,374.2697761,152.1015534,124.418745
AC140988.1,4004.955683,3608.849367,1885.101977
AC141028.3,2.770927366,3.743510565,1.448516195
AC141169.1,0,17.64227737,4.261620239
AC141169.2,35.10318065,50.62613341,35.25646698
AC141220.1,11.19396138,2.749931987,1.844674407
AC141344.2,4904.825421,3552.192788,3693.676748
AC141517.1,4.099430118,3.58306377,2.86248335
AC141521.1,50.23051644,60.68116919,57.42485154
AC141937.1,0,0,0.655590756
AC141966.1,43.27639409,28.80790311,8.638439187
AC141997.1,2.010636289,0,0
AC142154.1,123.9692244,199.0253133,64.67688985
AC142178.3,0,65.33261505,0.089412748
AC142180.1,314.643971,314.8422613,279.0510842
AC142187.1,0,312.8618432,1205.3748
AC142187.2,0,0,562.3442002
AC142421.2,0.068801367,0,0.115559362
AC142458.1,0,29.54365439,8.234581006
AC229945.1,5.600845799,1.939966093,2.256712882
AC240408.1,0.37003053,0,1.211322085
AC240408.2,1.393491474,0.141508495,0
ACA64,826.6586759,220.0495193,0
ACEA_U3,135.0725066,276.8957394,87.06683825
AY172581.1,5578.859489,5202.952558,4751.098231
AY172581.10,39189.77143,8820.605725,4366.500245
AY172581.11,228.4851989,0,2154.169162
AY172581.12,1314.622782,2394.910792,0
AY172581.14,48999.41655,44724.47848,4221.534334
AY172581.15,14589.6678,7104.725111,22044.05105
AY172581.16,2454.877138,0,0
AY172581.17,19340.89892,19894.97828,2526.207384
AY172581.18,11612.91318,6597.285156,10579.69929
AY172581.19,678993.9167,343183.0845,144225.4303
AY172581.2,55500.8348,23354.02198,12338.93288
AY172581.20,120761.1309,53369.39179,47085.85783
AY172581.21,356819.7991,197324.2299,125753.5483
AY172581.22,20063.03655,151203.8179,1494.666271
AY172581.23,5518.508661,157.9106699,1542.153217
AY172581.24,795361.8521,440262.9518,267684.4313
AY172581.3,2695.181992,5308.86635,0
AY172581.4,273.8328472,0,0
AY172581.5,1520.710806,2394.910792,0
AY172581.7,10415.29107,3076.764676,960.9120135
AY172581.8,4295.403747,4404.953478,0
AY172581.9,31342.5233,21264.28761,10575.7165
Aaas,851.606386,996.6514359,706.9942746
Aacs,493.6288866,480.3645206,315.1769558
Aadac,0.119491412,0,0
Aadat,0,0,1.558704677
Aaed1,72.123273,39.63019097,26.13171339
Aagab,248.6674227,166.7398337,145.1629788
Aak1,13.75742446,12.46181651,3.220776964
Aamdc,107.3375643,104.982626,94.09389716
Aamp,4563.857137,4490.123324,2575.879931
Aar2,191.2469796,143.2148783,74.8017418
Aard,208.0474675,109.1778656,232.3281716
Aars,905.2054052,954.445036,581.6130741
Aars2,28.31539437,43.49530047,21.69861025
Aarsd1,555.7120706,591.8242611,371.7142602
Aasdh,131.0348015,17.2861431,14.68554637
Aasdhppt,3022.060285,2469.223103,1279.006768
Aass,53.53414886,10.07310318,57.14439613
Aatf,588.8224484,546.9655514,259.7047192
Aatk,0.606185349,10.94887248,1.367473084
Abat,42.25431902,124.7118256,48.78017057
Abca1,390.4763061,225.0351378,202.5956131
Abca16,0,1.709194278,0
Abca17,32.08289271,3.762939886,0.854065352
Abca2,16.77995868,4.109903189,7.687220134
Abca3,48.47234867,47.99527932,11.3078262
Abca4,5.011556293,8.897018377,1.326465055
Abca5,9.128864794,37.27810098,66.19879017
Abca6,0.032139706,36.6299919,0.055624362
Abca7,2.692324513,1.573522459,4.73367855
Abca8,6.19018819,23.61755382,41.32359867
Abca8a,73.72497585,39.02714838,0
Abca9,215.4167816,725.0230983,598.9664448
Abcb10,112.446641,32.2402476,10.77086241
Abcb1a,0,38.07562796,0.112085606
Abcb5,5.682225033,0,0
Abcb6,216.0481667,194.7586028,116.4811947
Abcb7,134.3562103,100.311351,101.2596366
Abcb8,137.2563802,237.6250245,84.41514584
Abcb9,0.890292026,1.38998152,5.072611178
Abcc1,46.95747835,110.5315862,147.0174139
Abcc10,0.094940061,0.963550013,6.445481781
Abcc12,0.043846255,0,0
Abcc2,0,0.053173718,0
Abcc3,2.160182708,20.01498276,0
Abcc4,60.56268158,64.5370422,11.9818345
Abcc5,251.4068299,247.1266174,111.2551985
Abcc6,0,27.99873844,0.206054893
Abcc8,0.125569651,8.19838436,3.199639756
Abcc9,60.3874594,62.55294355,98.97820911
Abcd1,51.59151901,164.4124424,96.21221306
Abcd2,41.35516189,41.59761772,22.52891013
Abcd3,6420.459481,6196.667136,4406.667285
Abcd4,45.97874757,109.4599868,78.57770747
Abce1,3797.362629,3872.995201,2807.670055
Abcf1,1754.035973,1369.217154,911.0636059
Abcf2,438.9319067,455.3893449,166.5306286
Abcf3,702.7048751,838.1879166,490.214009
Abcg1,65.28895013,58.56107276,19.18990045
Abcg2,138.8985612,228.2328404,74.84193384
Abcg3l1,89.983531,3.650328204,41.94148426
Abcg3l3,129.4341387,132.7417165,289.6207007
Abcg4,56.66091972,7.558218292,0
Abcg5,3.804152442,22.08146381,4.639386724
Abcg8,0,0.949415752,0
Abhd1,51.12503662,120.3944903,131.9150012
Abhd10,515.7379222,247.2456123,249.6902234
Abhd11,438.3966133,399.2742242,186.3697346
Abhd12,794.5704689,383.5113656,231.6320269
Abhd13,316.4258956,127.3851543,146.7175159
Abhd14a,485.6175721,313.0008925,410.8302917
Abhd14b,569.0066977,610.4016843,318.2542026
Abhd15,0.320263846,1.846862113,0
Abhd16a,168.4066603,666.5309015,215.0493523
Abhd17a,9903.567926,113.9338615,42.75630018
Abhd17b,1151.043874,686.0174868,411.4525719
Abhd17c,112.9281532,61.55233019,51.65919976
Abhd18,19.14653626,62.73107207,61.07740542
Abhd2,5.64430844,94.3110147,6.26211368
Abhd3,24.02255101,98.25359639,52.92319294
Abhd4,1306.281428,672.0081251,941.6463064
Abhd5,430.2035946,571.6496095,264.0414154
Abhd6,87.59718761,306.8151987,228.1680042
Abhd8,162.988374,18.24549621,60.11311183
Abi1,1859.542491,1610.95608,1407.956649
Abi2,953.1461992,739.8236025,1025.170583
Abi3,39.44311965,0,0
Abi3bp,721.6466492,464.1411373,953.8609297
Abl1,146.8595562,192.0299535,70.85604772
Abl2,31.82208665,34.14038628,99.77215011
Ablim1,86.27774429,112.4648062,76.85767435
Ablim3,18.85712235,142.8936401,0
Abo,48.59960849,37.93067651,0
Abo2,1.255896295,1.354205028,0
Abr,0.173022474,10.69207823,14.45501781
Abra,40.60482549,38.14205426,6.408763079
Abracl,9301.45308,6912.632004,4556.43739
Abt1,911.8126289,654.1319817,1470.702373
Abtb1,191.6074227,71.06945122,48.97001406
Abtb2,16.96638543,6.677842362,9.821734337
Ac1576,1.394812721,5.421620833,16.09821189
Acaa1b,67.85526639,20.38084207,242.7062168
Acaa2,2707.532572,1782.580748,1292.009819
Acaca,6.31247529,7.890404943,2.484686538
Acacb,2.864949102,18.87710384,0.056667801
Acad10,11.17068133,21.09280414,34.44454982
Acad11,81.08659119,38.37277672,52.02415769
Acad8,287.1737129,146.4011141,174.4839718
Acad9,542.4965747,685.5103935,389.5808284
Acadl,2955.511051,1798.111613,1066.109022
Acadm,857.2784423,796.2694882,766.1636083
Acads,114.7071147,33.11173125,10.6632899
Acadsb,295.9901511,250.1340262,272.9143938
Acadvl,576.6997882,454.2918811,224.7287273
Acan,213.8219058,460.2217763,432.7802001
Acap1,52.96400568,24.69112314,0
Acap2,384.3588994,404.9250907,227.8946844
